ID;Age;Gender;Income;EnrollmentStart;EnrollmentFinish;LastPeriodStart;LastPeriodFinish;DateLastVisit;DaysWithoutFrequency;LifetimeValue;UseByTime;AthleticsActivities;WaterActivities;FitnessActivities;DanceActivities;TeamActivities;RacketActivities;CombatActivities;NatureActivities;SpecialActivities;OtherActivities;NumberOfFrequencies;AttendedClasses;AllowedWeeklyVisitsBySLA;AllowedNumberOfVisitsBySLA;RealNumberOfVisits;NumberOfRenewals;HasReferences;NumberOfReferences;Dropout
11224;36;Male;2850.0;2015-05-19;2017-11-07;2017-07-01;2017-12-31;2017-09-12;56;138.7;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0;7.0;60.97;1;3;0.0;0;1
11225;36;Female;3860.0;2014-10-10;2015-09-16;2014-07-01;2014-12-31;2014-10-20;331;47.2;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0;7.0;28.98;5;1;0.0;0;1
11226;7;Female;0.0;2015-09-07;2016-07-31;2016-01-01;2016-12-31;2016-05-21;71;306.35;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;8;2.0;17.42;0;0;0.0;0;1
11227;24;Female;2120.0;2015-03-18;2017-08-29;2017-01-01;2017-06-30;2017-06-06;84;535.8;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;115.0;0;7.0;30.03;2;3;0.0;0;1
11228;31;Male;2080.0;2018-03-05;2019-04-11;2019-01-01;2019-06-30;2019-03-30;12;453.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;62.0;0;7.0;59.01;2;2;0.0;0;1
11229;19;Female;1700.0;2014-10-06;2015-09-16;2014-07-01;2014-12-31;2014-11-04;316;53.2;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0;7.0;28.98;7;1;0.0;0;1
11230;20;Female;1490.0;2017-02-08;2018-11-11;2018-07-01;2018-12-31;2018-10-16;26;88.5;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;1;7.0;34.02;4;2;0.0;0;1
11231;58;Male;5270.0;2014-11-07;2015-09-16;2015-01-01;2015-06-30;2014-12-15;275;118.2;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0;7.0;59.01;0;1;0.0;0;1
11232;33;Male;2470.0;2015-08-19;2015-08-19;2019-07-01;2019-12-31;2019-10-30;1;1421.7;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;263.0;253;2.0;17.42;24;5;0.0;0;0
11233;80;Male;6130.0;2015-07-28;2016-05-05;2016-01-01;2016-06-30;2016-03-22;44;331.1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;49.0;0;7.0;60.97;5;2;0.0;0;1
11234;30;Male;2820.0;2016-04-30;2016-07-31;2016-01-01;2016-12-31;2016-07-28;3;103.35;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;0;7.0;60.97;13;0;0.0;0;1
11235;39;Female;3200.0;2014-09-29;2015-09-16;2014-07-01;2014-12-31;2014-10-06;345;133.4;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0;7.0;60.97;0;1;0.0;0;1
11236;7;Female;0.0;2018-07-16;2019-01-14;2018-07-01;2019-06-30;2018-12-05;40;150.4;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;6;2.0;17.42;3;2;0.0;0;1
11237;20;Female;1640.0;2016-05-02;2017-04-27;2017-01-01;2017-06-30;2017-04-20;7;175.0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;41.0;0;7.0;30.03;3;2;0.0;0;1
11238;22;Male;1860.0;2015-03-16;2018-03-10;2018-01-01;2018-06-30;2018-01-26;43;368.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.0;0;7.0;59.01;6;4;0.0;0;1
11239;23;Female;1920.0;2014-10-03;2015-09-16;2015-01-01;2015-06-30;2015-02-04;224;84.4;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.0;0;7.0;28.98;9;1;0.0;0;1
11240;26;Female;2040.0;2016-09-22;2017-02-19;2016-07-01;2017-06-30;2016-09-26;146;157.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;7.0;62.02;0;0;0.0;0;1
11241;26;Female;2090.0;2014-11-11;2015-09-16;2015-01-01;2015-06-30;2015-01-30;229;161.7;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.0;0;7.0;59.01;0;1;0.0;0;1
11242;25;Female;2400.0;2015-10-16;2019-05-11;2019-01-01;2019-06-30;2019-04-13;28;156.3;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0;7.0;52.99;9;3;0.0;0;1
11243;18;Male;1920.0;2015-10-14;2015-12-05;2015-07-01;2015-12-31;2015-10-19;47;33.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;7.0;51.03;1;0;0.0;0;1
11244;10;Male;0.0;2015-09-24;2016-07-31;2016-01-01;2016-12-31;2016-05-19;73;409.1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.0;35;4.0;34.84;0;0;0.0;0;1
11245;22;Male;1710.0;2015-01-02;2015-09-16;2015-01-01;2015-12-31;2015-06-27;81;139.35;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;88.0;0;7.0;28.98;14;1;0.0;0;1
11246;31;Male;2260.0;2017-10-02;2018-04-07;2018-01-01;2018-06-30;2018-02-26;40;119.6;0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;63.0;0;7.0;59.01;24;0;0.0;0;1
11247;8;Male;0.0;2016-09-05;2016-09-05;2019-07-01;2019-12-31;2019-10-26;5;668.4;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;65.0;50;2.0;17.42;7;3;0.0;0;0
11248;18;Female;2230.0;2019-09-20;2019-10-31;2019-07-01;2019-12-31;2019-10-29;2;50.7;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0;;30.03;5;0;0.0;0;0
11249;24;Female;1940.0;2018-04-02;2018-11-11;2018-07-01;2018-12-31;2018-10-16;26;128.4;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;0;7.0;32.97;7;1;0.0;0;1
11250;13;Female;;2017-10-07;2017-10-07;2019-07-01;2019-12-31;2019-10-12;19;579.2;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;15.0;15;2.0;17.42;3;2;0.0;0;0
11251;19;Female;1300.0;2014-10-01;2015-09-16;2014-07-01;2014-12-31;2014-11-07;313;71.2;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0;7.0;28.98;2;1;0.0;0;1
11252;21;Male;1860.0;2017-03-30;2019-06-11;2019-01-01;2019-06-30;2019-05-17;25;272.7;0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.0;0;7.0;60.97;8;3;0.0;0;1
11253;20;Female;1940.0;2015-04-13;2016-01-04;2015-07-01;2016-06-30;2015-11-20;45;93.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0;7.0;45.01;1;2;0.0;0;1
11254;41;Male;3190.0;2018-01-18;2019-07-09;2019-01-01;2019-12-31;2019-06-25;14;445.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;77.0;0;7.0;60.97;9;2;0.0;0;1
11255;66;Female;5850.0;2017-02-03;2017-02-03;2019-07-01;2019-12-31;2019-10-04;27;731.4;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;140.0;0;7.0;44.03;6;3;0.0;0;0
11256;31;Male;2610.0;2016-10-03;2017-10-25;2017-01-01;2017-12-31;2017-06-28;119;231.1;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;14.0;0;7.0;60.97;2;1;0.0;0;1
11257;46;Male;4210.0;2018-11-14;2019-06-11;2019-01-01;2019-06-30;2019-02-18;113;270.4;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;1;7.0;60.97;0;0;0.0;0;1
11258;83;Female;8790.0;2016-08-30;2016-08-30;2019-07-01;2019-12-31;2019-10-24;7;644.8;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;108.0;1;7.0;30.03;7;4;0.0;0;0
11259;43;Female;4270.0;2017-08-24;2018-04-07;2018-01-01;2018-06-30;2017-11-02;156;154.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;4;2.0;16.86;0;2;1.0;0;1
11260;14;Female;0.0;2014-09-30;2019-10-13;2019-07-01;2019-12-31;2019-07-26;79;1924.5;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;221.0;233;2.0;17.42;0;5;;1;1
11261;6;Male;0.0;2016-08-22;2017-08-29;2017-01-01;2017-12-31;2017-05-04;117;353.6;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.0;16;2.0;17.42;0;2;0.0;0;1
11262;24;Female;1850.0;2016-03-02;2018-04-07;2018-01-01;2018-06-30;2018-02-28;38;170.0;0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;39.0;0;7.0;49.98;4;3;0.0;0;1
11263;25;Male;2650.0;2016-09-29;2016-12-09;2016-07-01;2016-12-31;2016-12-09;0;83.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;0;7.0;30.03;4;0;0.0;0;1
11264;16;Male;0.0;2017-09-11;2018-12-01;2018-07-01;2018-12-31;2018-10-19;43;479.1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;45.0;0;7.0;60.97;3;1;0.0;0;1
11265;2;Female;0.0;2019-09-16;2019-10-31;2019-07-01;2019-12-31;2019-10-26;5;69.2;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2;;8.58;2;0;0.0;0;0
11266;1;Female;;2018-08-16;2018-11-11;2018-07-01;2018-12-31;2018-09-29;43;113.4;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;4;2.0;17.42;3;0;0.0;0;1
11267;19;Female;1670.0;2014-09-30;2015-09-16;2015-01-01;2015-06-30;2015-03-25;175;83.2;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0;7.0;28.98;5;1;0.0;0;1
11268;20;Male;1450.0;2017-01-31;2017-04-14;2017-01-01;2017-06-30;2017-04-03;11;68.0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.0;0;7.0;30.03;7;0;0.0;0;1
11269;29;Male;2140.0;2018-09-05;2018-12-11;2018-07-01;2018-12-31;2018-11-29;12;96.4;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;45.0;0;7.0;13.02;2;0;0.0;0;1
11270;27;Male;2540.0;2015-01-05;2015-09-16;2015-01-01;2015-06-30;2015-02-06;222;84.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;0;7.0;59.01;2;1;0.0;0;1
11271;4;Female;0.0;2019-09-25;2019-10-31;2019-07-01;2019-12-31;2019-10-28;3;81.2;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;4;;8.58;5;0;0.0;0;0
11272;29;Male;2870.0;2017-04-04;2017-05-06;2017-01-01;2017-06-30;2017-05-03;3;61.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0;7.0;30.03;7;0;0.0;0;1
11273;56;Male;5320.0;2017-06-16;2017-06-16;2019-07-01;2019-12-31;2019-10-30;1;1067.9;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;170.0;27;7.0;60.97;27;3;0.0;0;0
11274;23;Female;2240.0;2015-11-03;2018-05-05;2016-01-01;2016-06-30;2016-02-26;799;305.1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;0;7.0;59.99;3;2;0.0;0;1
11275;29;Female;2590.0;2019-05-06;2019-09-10;2019-07-01;2019-12-31;2019-06-07;95;99.7;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0;7.0;62.02;0;1;0.0;0;1
11276;20;Male;1500.0;2014-09-24;2016-07-08;2016-01-01;2016-12-31;2016-05-27;42;223.8;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;118.0;0;7.0;60.97;9;1;0.0;0;1
11277;5;Female;0.0;2015-01-03;2015-01-03;2019-07-01;2019-12-31;2019-10-26;5;1588.0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;73.0;57;2.0;17.42;1;5;1.0;1;0
11278;35;Male;4410.0;2016-01-08;2018-04-07;2018-01-01;2018-06-30;2016-01-18;810;369.0;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0;7.0;59.01;0;3;0.0;0;1
11279;13;Female;0.0;2015-01-14;2016-12-08;2016-07-01;2016-12-31;2016-11-10;28;859.8;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;169.0;75;4.0;34.84;11;2;0.0;0;1
11280;12;Male;0.0;2014-09-04;2019-07-22;2014-07-01;2015-06-30;2014-11-15;1710;379.5;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;15;1.0;8.86;0;4;0.0;0;1
11281;19;Female;2150.0;2016-05-30;2016-07-31;2016-01-01;2016-12-31;2016-06-28;33;40.0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0;7.0;66.99;6;0;0.0;0;1
11282;21;Female;1870.0;2016-10-03;2016-10-03;2018-07-01;2018-12-31;2018-11-26;339;299.7;0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;62.0;0;7.0;35.0;2;3;0.0;0;0
11283;18;Female;1600.0;2014-09-15;2017-08-29;2017-01-01;2017-12-31;2017-07-21;39;1291.15;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;266.0;186;6.0;52.26;8;4;1.0;1;1
11284;42;Male;2940.0;2018-06-22;2018-07-31;2018-01-01;2018-12-31;2018-07-03;28;40.0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0;7.0;38.99;5;0;0.0;0;1
11285;19;Female;1490.0;2019-02-15;2019-02-15;2019-07-01;2019-12-31;2019-03-13;232;218.7;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0;7.0;21.98;0;1;0.0;0;0
11286;52;Female;4240.0;2014-06-30;2014-06-30;2019-01-01;2019-12-31;2019-10-29;2;1132.5;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;119.0;0;7.0;60.97;6;6;0.0;0;0
11287;24;Male;2320.0;2018-02-26;2019-05-11;2019-01-01;2019-06-30;2019-04-15;26;195.3;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33.0;0;7.0;60.97;18;2;0.0;0;1
11288;23;Female;1710.0;2016-09-19;2018-07-31;2018-01-01;2018-12-31;2018-06-22;39;307.2;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;132.0;0;7.0;67.97;13;1;0.0;0;1
11289;20;Female;1370.0;2019-04-02;2019-05-11;2019-01-01;2019-06-30;2019-05-02;9;47.2;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;1;7.0;37.03;5;0;0.0;0;1
11290;43;Male;2490.0;2016-01-12;2017-01-04;2016-07-01;2017-06-30;2017-01-03;1;227.0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;55.0;0;7.0;30.03;10;2;0.0;0;1
11291;18;Male;1700.0;2017-03-01;2018-01-03;2017-07-01;2018-06-30;2017-09-22;103;312.1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;4.0;2;4.0;34.84;0;2;0.0;0;1
11292;22;Female;1890.0;2017-01-06;2017-02-08;2017-01-01;2017-06-30;2017-01-10;29;53.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;7.0;30.03;1;0;0.0;0;1
11293;30;Female;1700.0;2015-06-20;2015-09-16;2015-01-01;2016-06-30;2015-06-26;82;83.1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1;2.0;63.14;1;1;0.0;0;1
11294;21;Female;1840.0;2015-10-05;2016-05-05;2016-01-01;2016-06-30;2016-03-22;44;143.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.0;0;7.0;60.97;2;0;0.0;0;1
11295;19;Female;1700.0;2018-12-04;2019-01-14;2018-07-01;2019-06-30;2018-12-07;38;45.3;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0;7.0;41.02;4;0;0.0;0;1
11296;10;Male;0.0;2016-01-30;2016-01-30;2019-01-01;2019-12-31;2019-10-30;1;1424.65;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;269.0;166;4.0;34.84;8;4;0.0;0;0
11297;22;Male;2150.0;2015-10-12;2017-07-31;2016-07-01;2016-12-31;2016-11-08;265;134.2;1;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;0;7.0;30.03;1;1;0.0;0;1
11298;11;Female;0.0;2015-09-25;2015-09-25;2019-07-01;2019-12-31;2019-07-29;94;1367.05;0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;134.0;124;1.0;3.43;0;4;1.0;1;0
11299;47;Female;2250.0;2014-10-03;2015-12-31;2015-07-01;2015-12-31;2015-10-09;83;216.05;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0;7.0;60.97;0;1;0.0;0;1
11300;34;Male;2380.0;2018-02-26;2018-06-07;2018-01-01;2018-06-30;2018-04-27;41;100.4;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;0;7.0;60.97;9;0;0.0;0;1
11301;59;Female;5970.0;2016-02-12;2016-07-31;2016-01-01;2016-12-31;2016-05-24;68;231.1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0;7.0;60.97;0;0;0.0;0;1
11302;23;Female;2380.0;2017-09-25;2018-02-07;2017-07-01;2018-06-30;2017-12-19;50;56.0;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.0;0;7.0;62.02;5;0;0.0;0;1
11303;27;Female;2080.0;2015-02-23;2015-09-16;2015-01-01;2015-06-30;2015-03-17;183;57.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0;7.0;28.98;10;1;0.0;0;1
11304;2;Female;0.0;2019-03-28;2019-03-28;2019-07-01;2019-12-31;2019-09-28;33;225.2;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;9;2.0;17.42;3;1;0.0;0;0
11305;39;Male;3750.0;2017-10-04;2019-10-13;2019-07-01;2019-12-31;2019-09-11;32;748.5;0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;212.0;0;7.0;60.97;5;2;0.0;0;1
11306;24;Male;2520.0;2015-10-09;2016-02-04;2015-07-01;2016-06-30;2015-12-23;43;158.6;0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;14.0;14;2.0;17.72;3;0;0.0;0;1
11307;66;Female;5610.0;2018-09-14;2018-09-14;2019-07-01;2019-12-31;2019-06-24;129;510.6;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;90.0;0;7.0;52.01;0;1;0.0;0;0
11308;30;Female;3220.0;2016-05-31;2016-07-31;2016-01-01;2016-12-31;2016-06-29;32;61.6;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0;7.0;59.99;4;0;0.0;0;1
11309;24;Male;1520.0;2014-10-07;2019-10-31;2019-07-01;2019-12-31;2019-10-29;2;688.6;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;128.0;0;7.0;28.98;4;5;0.0;0;1
11310;8;Female;;2017-09-29;2019-07-09;2019-01-01;2019-12-31;2019-05-28;42;669.0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;65.0;65;2.0;17.42;3;1;0.0;0;1
11311;6;Male;0.0;2016-02-16;2016-02-16;2019-07-01;2019-12-31;2019-10-26;5;698.6;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.0;57;2.0;17.42;5;4;0.0;0;0
11312;23;Female;2070.0;2016-04-05;2017-12-08;2017-07-01;2017-12-31;2017-10-20;49;91.2;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0;7.0;60.97;5;2;0.0;0;1
11313;21;Female;1440.0;2015-04-23;2016-07-08;2016-01-01;2016-12-31;2016-05-25;44;293.0;0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;29.0;0;7.0;60.97;3;2;0.0;0;1
11314;28;Female;2770.0;2015-04-07;2015-12-02;2015-07-01;2015-12-31;2015-06-04;181;216.1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;12.0;0;7.0;45.99;0;1;0.0;0;1
11315;31;Female;3640.0;2016-04-30;2016-07-31;2016-01-01;2016-12-31;2016-07-28;3;156.6;0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;14.0;13;2.0;17.42;11;0;0.0;0;1
11316;23;Male;2340.0;2015-10-21;2017-07-31;2016-07-01;2016-12-31;2016-10-06;298;205.6;1;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.0;0;7.0;30.03;7;1;0.0;0;1
11317;23;Male;2200.0;2018-04-17;2018-07-08;2018-01-01;2018-12-31;2018-05-28;41;40.0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;;0.0;6.0;0;7.0;60.97;3;0;0.0;0;1
11318;20;Male;1940.0;2019-02-20;2019-02-20;2019-07-01;2019-12-31;2019-10-30;1;192.0;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;58.0;0;7.0;60.97;20;1;0.0;0;0
11319;34;Female;3190.0;2015-05-19;2015-09-16;2015-01-01;2015-12-31;2015-05-21;118;89.1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0;7.0;60.97;0;1;0.0;0;1
11320;26;Female;2390.0;2015-05-07;2015-09-16;2015-01-01;2015-06-30;2015-06-01;107;43.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0;7.0;28.98;8;1;0.0;0;1
11321;13;Male;0.0;2017-09-14;2018-07-08;2018-01-01;2018-12-31;2018-05-28;41;427.1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;39.0;31;6.0;52.26;2;0;0.0;0;1
11322;19;Male;1150.0;2018-04-17;2018-06-07;2018-01-01;2018-06-30;2018-04-17;51;25.4;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;7.0;51.03;1;0;0.0;0;1
11323;23;Male;2060.0;2017-12-04;2019-06-11;2019-01-01;2019-06-30;2019-05-22;20;294.8;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;48.0;0;7.0;55.02;7;1;0.0;0;1
11324;67;Female;4440.0;2015-09-29;2015-09-29;2016-07-01;2016-12-31;2016-07-18;1200;328.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;56.0;0;7.0;20.02;2;4;1.0;1;0
11325;20;Male;1800.0;2017-11-06;2018-01-07;2017-07-01;2018-06-30;2017-11-29;39;40.0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;0;7.0;60.97;11;0;0.0;0;1
11326;33;Female;3430.0;2015-03-04;2015-09-16;2015-01-01;2015-06-30;2015-03-31;169;53.1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0;7.0;28.98;4;1;0.0;0;1
11327;21;Female;1810.0;2014-11-07;2015-09-16;2015-01-01;2015-06-30;2015-06-04;104;113.2;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.0;0;7.0;28.98;8;1;0.0;0;1
11328;23;Female;2100.0;2017-02-13;2017-02-13;2019-07-01;2019-12-31;2019-10-23;8;237.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.0;0;7.0;42.0;6;3;0.0;0;0
11329;25;Female;1950.0;2015-09-09;2015-11-05;2015-07-01;2015-12-31;2015-09-30;36;38.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0;7.0;52.01;9;0;0.0;0;1
11330;21;Male;770.0;2017-09-18;2019-01-14;2018-07-01;2019-06-30;2018-12-19;26;385.5;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;60.0;0;7.0;60.97;7;1;0.0;0;1
11331;61;Female;3830.0;2015-04-16;2015-04-16;2019-07-01;2019-12-31;2019-10-28;3;663.95;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;134.0;0;7.0;60.97;19;5;0.0;0;0
11332;20;Female;1560.0;2015-03-02;2015-09-16;2015-01-01;2015-06-30;2015-03-18;182;43.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0;7.0;28.98;6;1;0.0;0;1
11333;37;Male;1850.0;2015-02-25;2015-11-30;2015-07-01;2015-12-31;2015-05-13;201;171.2;0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;6.0;5;2.0;17.14;0;1;0.0;0;1
11334;65;Female;5780.0;2017-10-11;2017-10-11;2018-07-01;2019-06-30;2019-01-18;286;269.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;87.0;0;7.0;62.02;4;2;0.0;0;0
11335;22;Female;1720.0;2016-12-09;2017-03-10;2017-01-01;2017-06-30;2017-01-20;49;79.5;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;0;7.0;59.01;1;0;0.0;0;1
